2016-03-06 14:10:07;0.26817297935486;100684
2016-03-06 14:11:27;0.1900680065155;100684
2016-03-06 14:11:32;0.24183201789856;100684
2016-03-06 14:11:44;0.22709798812866;100684
2016-03-06 14:12:09;0.042956113815308;100684
2016-03-06 14:12:16;0.052134037017822;100684
2016-03-06 14:12:46;0.088310956954956;100684
2016-03-06 14:12:55;0.11465191841125;100684
2016-03-06 14:13:11;0.12850403785706;100684
2016-03-06 14:13:21;0.099398136138916;100684
2016-03-06 14:13:31;0.1156017780304;100684
2016-03-06 14:13:37;0.1405918598175;100684
2016-03-06 14:13:44;0.099304914474487;100684
2016-03-06 14:14:03;0.11246204376221;100684
2016-03-06 14:14:09;0.1454291343689;100684
2016-03-06 14:14:35;0.10936808586121;100684
2016-03-06 14:14:41;0.097614049911499;100684
2016-03-06 14:14:59;0.078540086746216;100684
2016-03-06 14:15:17;0.089518070220947;100684
2016-03-06 14:15:56;0.10644102096558;100684
2016-03-06 14:16:04;0.071406126022339;100684
2016-03-06 14:16:05;0.10254788398743;100684
2016-03-06 14:16:23;0.11006593704224;100684
2016-03-06 14:16:31;0.11920499801636;100684
2016-03-06 14:17:00;0.074987888336182;100684
2016-03-06 14:17:04;0.066499948501587;100684
2016-03-06 14:21:33;0.0026071071624756;213264
2016-03-06 14:23:02;0.06064510345459;213264
2016-03-06 14:23:39;0.062518835067749;213264
2016-03-06 14:23:41;0.096609115600586;213264
2016-03-06 14:23:46;0.053895950317383;213264
2016-03-06 14:24:34;0.070075035095215;213264
2016-03-06 14:24:56;0.061149835586548;213264
2016-03-06 14:25:47;0.057277917861938;213264
2016-03-06 14:26:25;0.078831911087036;213264
2016-03-06 14:27:12;0.074098110198975;213264
2016-03-06 14:27:20;0.034004926681519;213264
2016-03-06 14:27:23;0.057154893875122;213264
2016-03-06 14:27:28;0.036158084869385;213264
2016-03-06 14:27:55;0.046689987182617;213264
2016-03-06 14:28:11;0.04853892326355;213264
2016-03-06 14:28:22;0.034767866134644;213264
2016-03-06 14:28:58;0.0095078945159912;213264
2016-03-06 14:29:05;0.019606113433838;213264
2016-03-06 14:29:11;0.017127990722656;213264
2016-03-06 14:29:25;0.0098991394042969;213264
2016-03-06 14:29:40;0.0068039894104004;213264
2016-03-06 14:29:42;0.050772905349731;213264
2016-03-06 14:29:45;0.019166946411133;213264
2016-03-06 14:29:49;0.024338960647583;213264
2016-03-06 14:30:00;0.0096352100372314;213264
2016-03-06 14:30:08;0.019669055938721;213264
2016-03-06 14:30:14;0.017173051834106;213264
2016-03-06 14:30:42;0.0068180561065674;213264
2016-03-06 14:30:54;0.0056350231170654;213264
2016-03-06 14:30:55;0.016790866851807;213264
2016-03-06 14:31:04;0.0034329891204834;213264
2016-03-06 14:31:05;0.022292137145996;213264
2016-03-06 14:31:14;0.0038149356842041;213264
2016-03-06 14:31:56;0.010874032974243;213264
2016-03-06 14:32:09;0.011036157608032;213264
2016-03-06 14:32:22;0.030791997909546;213264
2016-03-06 14:32:26;0.051842927932739;213264
2016-03-06 14:32:38;0.025117874145508;213264
2016-03-06 15:02:15;0.033544063568115;213264
2016-03-06 15:02:30;0.012661933898926;213264
2016-03-06 15:02:38;0.028903007507324;213264
2016-03-06 15:02:48;0.0062069892883301;213264
2016-03-06 15:02:53;0.015742063522339;213264
2016-03-06 15:02:55;0.027403116226196;213264
2016-03-06 15:03:00;0.017874002456665;213264
2016-03-06 15:05:29;0.0063920021057129;213264
2016-03-06 15:05:31;0.014611959457397;213264
2016-03-06 15:05:43;0.0040390491485596;213264
2016-03-06 15:05:58;0.0060639381408691;213264
2016-03-06 15:06:00;0.0057590007781982;213264
2016-03-06 15:09:03;0.0067031383514404;213264
2016-03-06 15:09:11;0.028471946716309;213264
2016-03-06 15:09:17;0.029563903808594;213264
